distance_m,method,search_seed,generation,evaluations,best_objective,objective_over_original_hb
15.0,hybrid-pso-sdr,303,6,84,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,7,96,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,8,108,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,9,120,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,10,132,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,11,144,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,12,156,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,13,168,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,14,180,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,15,192,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,16,204,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,17,216,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,18,228,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,19,240,0.005798955701924662,0.583063228735994
15.0,hybrid-pso-sdr,303,20,252,0.005798955701924662,0.583063228735994
20.0,hybrid-de-sdr,101,0,12,0.03150465400736596,1.0
20.0,hybrid-de-sdr,101,1,24,0.03150465400736596,1.0
20.0,hybrid-de-sdr,101,2,36,0.024951292625628778,0.791987514600066
20.0,hybrid-de-sdr,101,3,48,0.024951292625628778,0.791987514600066
20.0,hybrid-de-sdr,101,4,60,0.024951292625628778,0.791987514600066
20.0,hybrid-de-sdr,101,5,72,0.024951292625628778,0.791987514600066
20.0,hybrid-de-sdr,101,6,84,0.024951292625628778,0.791987514600066
20.0,hybrid-de-sdr,101,7,96,0.024951292625628778,0.791987514600066
20.0,hybrid-de-sdr,101,8,108,0.024682474931993464,0.7834548802288883
20.0,hybrid-de-sdr,101,9,120,0.024682474931993464,0.7834548802288883
20.0,hybrid-de-sdr,101,10,132,0.024682474931993464,0.7834548802288883
20.0,hybrid-de-sdr,101,11,144,0.024682474931993464,0.7834548802288883
20.0,hybrid-de-sdr,101,12,156,0.024682474931993464,0.7834548802288883
20.0,hybrid-de-sdr,101,13,168,0.024682474931993464,0.7834548802288883
20.0,hybrid-de-sdr,101,14,180,0.024682474931993464,0.7834548802288883
20.0,hybrid-de-sdr,101,15,192,0.024682474931993464,0.7834548802288883
20.0,hybrid-de-sdr,101,16,204,0.022582332343766134,0.7167935359165113
20.0,hybrid-de-sdr,101,17,216,0.022582332343766134,0.7167935359165113
20.0,hybrid-de-sdr,101,18,228,0.022298229060308792,0.7077757164098785
20.0,hybrid-de-sdr,101,19,240,0.022298229060308792,0.7077757164098785
20.0,hybrid-de-sdr,101,20,252,0.02111662187886593,0.6702699186580099
20.0,hybrid-de-sdr,202,0,12,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,1,24,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,2,36,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,3,48,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,4,60,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,5,72,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,6,84,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,7,96,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,8,108,0.023571998672704646,0.7482068734096677
20.0,hybrid-de-sdr,202,9,120,0.020956562082042853,0.6651894058935893
20.0,hybrid-de-sdr,202,10,132,0.020956562082042853,0.6651894058935893
20.0,hybrid-de-sdr,202,11,144,0.020956562082042853,0.6651894058935893
20.0,hybrid-de-sdr,202,12,156,0.020956562082042853,0.6651894058935893
20.0,hybrid-de-sdr,202,13,168,0.020956562082042853,0.6651894058935893
20.0,hybrid-de-sdr,202,14,180,0.020956562082042853,0.6651894058935893
20.0,hybrid-de-sdr,202,15,192,0.020956562082042853,0.6651894058935893
20.0,hybrid-de-sdr,202,16,204,0.020502941809361408,0.6507908896434066
20.0,hybrid-de-sdr,202,17,216,0.020411455579775695,0.6478869939344004
20.0,hybrid-de-sdr,202,18,228,0.019609457955983293,0.6224305130092365
20.0,hybrid-de-sdr,202,19,240,0.019609457955983293,0.6224305130092365
20.0,hybrid-de-sdr,202,20,252,0.01851943962031207,0.5878318681418346
20.0,hybrid-de-sdr,303,0,12,0.03150465400736596,1.0
20.0,hybrid-de-sdr,303,1,24,0.03150465400736596,1.0
20.0,hybrid-de-sdr,303,2,36,0.03150465400736596,1.0
20.0,hybrid-de-sdr,303,3,48,0.03150465400736596,1.0
20.0,hybrid-de-sdr,303,4,60,0.03150465400736596,1.0
20.0,hybrid-de-sdr,303,5,72,0.03150465400736596,1.0
20.0,hybrid-de-sdr,303,6,84,0.026114204514344028,0.8288998986701578
20.0,hybrid-de-sdr,303,7,96,0.026114204514344028,0.8288998986701578
20.0,hybrid-de-sdr,303,8,108,0.026114204514344028,0.8288998986701578
20.0,hybrid-de-sdr,303,9,120,0.026114204514344028,0.8288998986701578
20.0,hybrid-de-sdr,303,10,132,0.026114204514344028,0.8288998986701578
20.0,hybrid-de-sdr,303,11,144,0.026114204514344028,0.8288998986701578
20.0,hybrid-de-sdr,303,12,156,0.02200043098090624,0.6983232057004155
20.0,hybrid-de-sdr,303,13,168,0.02200043098090624,0.6983232057004155
20.0,hybrid-de-sdr,303,14,180,0.02200043098090624,0.6983232057004155
20.0,hybrid-de-sdr,303,15,192,0.02200043098090624,0.6983232057004155
20.0,hybrid-de-sdr,303,16,204,0.02200043098090624,0.6983232057004155
20.0,hybrid-de-sdr,303,17,216,0.02200043098090624,0.6983232057004155
20.0,hybrid-de-sdr,303,18,228,0.02200043098090624,0.6983232057004155
20.0,hybrid-de-sdr,303,19,240,0.021557679875558053,0.6842696914086963
20.0,hybrid-de-sdr,303,20,252,0.021557679875558053,0.6842696914086963
20.0,hybrid-pso-sdr,101,0,12,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,1,24,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,2,36,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,3,48,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,4,60,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,5,72,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,6,84,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,7,96,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,8,108,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,9,120,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,10,132,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,11,144,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,12,156,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,13,168,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,14,180,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,15,192,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,16,204,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,17,216,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,18,228,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,19,240,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,101,20,252,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,202,0,12,0.023571998672704646,0.7482068734096677
20.0,hybrid-pso-sdr,202,1,24,0.022425472850347614,0.7118146050772186
20.0,hybrid-pso-sdr,202,2,36,0.022425472850347614,0.7118146050772186
20.0,hybrid-pso-sdr,202,3,48,0.022425472850347614,0.7118146050772186
20.0,hybrid-pso-sdr,202,4,60,0.022239291276174238,0.7059049520421512
20.0,hybrid-pso-sdr,202,5,72,0.022239291276174238,0.7059049520421512
20.0,hybrid-pso-sdr,202,6,84,0.022239291276174238,0.7059049520421512
20.0,hybrid-pso-sdr,202,7,96,0.022239291276174238,0.7059049520421512
20.0,hybrid-pso-sdr,202,8,108,0.022239291276174238,0.7059049520421512
20.0,hybrid-pso-sdr,202,9,120,0.021603925503084348,0.6857375896917716
20.0,hybrid-pso-sdr,202,10,132,0.021603925503084348,0.6857375896917716
20.0,hybrid-pso-sdr,202,11,144,0.021603925503084348,0.6857375896917716
20.0,hybrid-pso-sdr,202,12,156,0.021490308758617193,0.6821312417394789
20.0,hybrid-pso-sdr,202,13,168,0.021490308758617193,0.6821312417394789
20.0,hybrid-pso-sdr,202,14,180,0.021490308758617193,0.6821312417394789
20.0,hybrid-pso-sdr,202,15,192,0.021409268343083033,0.6795589101876005
20.0,hybrid-pso-sdr,202,16,204,0.020699293618648015,0.6570233595902499
20.0,hybrid-pso-sdr,202,17,216,0.020678035927927812,0.656348611957242
20.0,hybrid-pso-sdr,202,18,228,0.020434099031487178,0.6486057274810755
20.0,hybrid-pso-sdr,202,19,240,0.020434099031487178,0.6486057274810755
20.0,hybrid-pso-sdr,202,20,252,0.02042353218236282,0.648270321508298
20.0,hybrid-pso-sdr,303,0,12,0.03150465400736596,1.0
20.0,hybrid-pso-sdr,303,1,24,0.029782191036041298,0.9453267136048552
20.0,hybrid-pso-sdr,303,2,36,0.029782191036041298,0.9453267136048552
20.0,hybrid-pso-sdr,303,3,48,0.0237627352096102,0.7542611070749846
20.0,hybrid-pso-sdr,303,4,60,0.02043829970634985,0.6487390625388637
20.0,hybrid-pso-sdr,303,5,72,0.02043829970634985,0.6487390625388637
20.0,hybrid-pso-sdr,303,6,84,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,7,96,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,8,108,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,9,120,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,10,132,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,11,144,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,12,156,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,13,168,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,14,180,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,15,192,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,16,204,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,17,216,0.01896857152650881,0.6020879176160402
20.0,hybrid-pso-sdr,303,18,228,0.018966904414760892,0.6020350012517619
20.0,hybrid-pso-sdr,303,19,240,0.018966904414760892,0.6020350012517619
20.0,hybrid-pso-sdr,303,20,252,0.018966904414760892,0.6020350012517619
25.0,hybrid-de-sdr,101,0,12,0.07683966585947292,1.0
25.0,hybrid-de-sdr,101,1,24,0.07683966585947292,1.0
25.0,hybrid-de-sdr,101,2,36,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,3,48,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,4,60,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,5,72,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,6,84,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,7,96,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,8,108,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,9,120,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,10,132,0.06143856379385452,0.7995683363097325
25.0,hybrid-de-sdr,101,11,144,0.05652780112120932,0.7356591220033328
25.0,hybrid-de-sdr,101,12,156,0.05652780112120932,0.7356591220033328
25.0,hybrid-de-sdr,101,13,168,0.05652780112120932,0.7356591220033328
25.0,hybrid-de-sdr,101,14,180,0.05652780112120932,0.7356591220033328
25.0,hybrid-de-sdr,101,15,192,0.05652780112120932,0.7356591220033328
25.0,hybrid-de-sdr,101,16,204,0.05652780112120932,0.7356591220033328
25.0,hybrid-de-sdr,101,17,216,0.05147020796491107,0.6698390393711705
25.0,hybrid-de-sdr,101,18,228,0.05147020796491107,0.6698390393711705
25.0,hybrid-de-sdr,101,19,240,0.05147020796491107,0.6698390393711705
25.0,hybrid-de-sdr,101,20,252,0.05147020796491107,0.6698390393711705
25.0,hybrid-de-sdr,202,0,12,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,1,24,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,2,36,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,3,48,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,4,60,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,5,72,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,6,84,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,7,96,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,8,108,0.05808467349673362,0.7559204331127742
25.0,hybrid-de-sdr,202,9,120,0.05140412150529806,0.6689789827991668
25.0,hybrid-de-sdr,202,10,132,0.05140412150529806,0.6689789827991668
25.0,hybrid-de-sdr,202,11,144,0.05140412150529806,0.6689789827991668
25.0,hybrid-de-sdr,202,12,156,0.05140412150529806,0.6689789827991668
25.0,hybrid-de-sdr,202,13,168,0.05140412150529806,0.6689789827991668
25.0,hybrid-de-sdr,202,14,180,0.05058162336804152,0.6582749001088444
25.0,hybrid-de-sdr,202,15,192,0.05058162336804152,0.6582749001088444
25.0,hybrid-de-sdr,202,16,204,0.04821126789565265,0.6274268290523687
25.0,hybrid-de-sdr,202,17,216,0.04821126789565265,0.6274268290523687
25.0,hybrid-de-sdr,202,18,228,0.04821126789565265,0.6274268290523687
25.0,hybrid-de-sdr,202,19,240,0.04821126789565265,0.6274268290523687
25.0,hybrid-de-sdr,202,20,252,0.04821126789565265,0.6274268290523687
25.0,hybrid-de-sdr,303,0,12,0.07683966585947292,1.0
25.0,hybrid-de-sdr,303,1,24,0.07683966585947292,1.0
25.0,hybrid-de-sdr,303,2,36,0.07683966585947292,1.0
25.0,hybrid-de-sdr,303,3,48,0.07683966585947292,1.0
25.0,hybrid-de-sdr,303,4,60,0.07683966585947292,1.0
25.0,hybrid-de-sdr,303,5,72,0.07683966585947292,1.0
25.0,hybrid-de-sdr,303,6,84,0.0636319972870773,0.8281139249544595
25.0,hybrid-de-sdr,303,7,96,0.0636319972870773,0.8281139249544595
25.0,hybrid-de-sdr,303,8,108,0.0636319972870773,0.8281139249544595
25.0,hybrid-de-sdr,303,9,120,0.0636319972870773,0.8281139249544595
25.0,hybrid-de-sdr,303,10,132,0.0636319972870773,0.8281139249544595
25.0,hybrid-de-sdr,303,11,144,0.0636319972870773,0.8281139249544595
25.0,hybrid-de-sdr,303,12,156,0.05423930599855188,0.7058763906879375
25.0,hybrid-de-sdr,303,13,168,0.05423930599855188,0.7058763906879375
25.0,hybrid-de-sdr,303,14,180,0.05423930599855188,0.7058763906879375
25.0,hybrid-de-sdr,303,15,192,0.05423930599855188,0.7058763906879375
25.0,hybrid-de-sdr,303,16,204,0.05423930599855188,0.7058763906879375
25.0,hybrid-de-sdr,303,17,216,0.05423930599855188,0.7058763906879375
25.0,hybrid-de-sdr,303,18,228,0.05423930599855188,0.7058763906879375
25.0,hybrid-de-sdr,303,19,240,0.05423930599855188,0.7058763906879375
25.0,hybrid-de-sdr,303,20,252,0.05312591218530184,0.6913865591563135
25.0,hybrid-pso-sdr,101,0,12,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,1,24,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,2,36,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,3,48,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,4,60,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,5,72,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,6,84,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,7,96,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,8,108,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,9,120,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,10,132,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,11,144,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,12,156,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,13,168,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,14,180,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,15,192,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,16,204,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,17,216,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,18,228,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,19,240,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,101,20,252,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,202,0,12,0.05808467349673362,0.7559204331127742
25.0,hybrid-pso-sdr,202,1,24,0.055218008160381166,0.7186133300132486
25.0,hybrid-pso-sdr,202,2,36,0.055218008160381166,0.7186133300132486
25.0,hybrid-pso-sdr,202,3,48,0.055218008160381166,0.7186133300132486
25.0,hybrid-pso-sdr,202,4,60,0.05491498787076949,0.7146697900951307
25.0,hybrid-pso-sdr,202,5,72,0.05491498787076949,0.7146697900951307
25.0,hybrid-pso-sdr,202,6,84,0.05491498787076949,0.7146697900951307
25.0,hybrid-pso-sdr,202,7,96,0.05491498787076949,0.7146697900951307
25.0,hybrid-pso-sdr,202,8,108,0.05491498787076949,0.7146697900951307
25.0,hybrid-pso-sdr,202,9,120,0.05329428476209285,0.6935777786899713
25.0,hybrid-pso-sdr,202,10,132,0.05329428476209285,0.6935777786899713
25.0,hybrid-pso-sdr,202,11,144,0.05329428476209285,0.6935777786899713
25.0,hybrid-pso-sdr,202,12,156,0.05298034371822935,0.6894921148553881
25.0,hybrid-pso-sdr,202,13,168,0.05298034371822935,0.6894921148553881
25.0,hybrid-pso-sdr,202,14,180,0.05298034371822935,0.6894921148553881
25.0,hybrid-pso-sdr,202,15,192,0.05285706817001694,0.6878877930922266
25.0,hybrid-pso-sdr,202,16,204,0.051086607903199265,0.6648468252923984
25.0,hybrid-pso-sdr,202,17,216,0.051065529457316676,0.6645725080417073
25.0,hybrid-pso-sdr,202,18,228,0.05044055092837042,0.6564389676110496
25.0,hybrid-pso-sdr,202,19,240,0.05044055092837042,0.6564389676110496
25.0,hybrid-pso-sdr,202,20,252,0.050426581990489674,0.6562571742921368
25.0,hybrid-pso-sdr,303,0,12,0.07683966585947292,1.0
25.0,hybrid-pso-sdr,303,1,24,0.0723354370248975,0.9413814625012437
25.0,hybrid-pso-sdr,303,2,36,0.0723354370248975,0.9413814625012437
25.0,hybrid-pso-sdr,303,3,48,0.058386327387149314,0.7598461905590308
25.0,hybrid-pso-sdr,303,4,60,0.05036398943749441,0.6554425878113764
25.0,hybrid-pso-sdr,303,5,72,0.05036398943749441,0.6554425878113764
25.0,hybrid-pso-sdr,303,6,84,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,7,96,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,8,108,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,9,120,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,10,132,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,11,144,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,12,156,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,13,168,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,14,180,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,15,192,0.047717165632120716,0.6209965269680837
25.0,hybrid-pso-sdr,303,16,204,0.04734744055989935,0.6161848835533721
25.0,hybrid-pso-sdr,303,17,216,0.04734744055989935,0.6161848835533721
25.0,hybrid-pso-sdr,303,18,228,0.04734744055989935,0.6161848835533721
25.0,hybrid-pso-sdr,303,19,240,0.04666661216869341,0.6073245067728293
25.0,hybrid-pso-sdr,303,20,252,0.04666661216869341,0.6073245067728293
30.0,hybrid-de-sdr,101,0,12,0.15906867222803286,1.0
30.0,hybrid-de-sdr,101,1,24,0.15906867222803286,1.0
30.0,hybrid-de-sdr,101,2,36,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,3,48,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,4,60,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,5,72,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,6,84,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,7,96,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,8,108,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,9,120,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,10,132,0.12826653925665524,0.8063595267381044
30.0,hybrid-de-sdr,101,11,144,0.11891266760010989,0.7475555427384385
30.0,hybrid-de-sdr,101,12,156,0.11891266760010989,0.7475555427384385
30.0,hybrid-de-sdr,101,13,168,0.11891266760010989,0.7475555427384385
30.0,hybrid-de-sdr,101,14,180,0.11891266760010989,0.7475555427384385
30.0,hybrid-de-sdr,101,15,192,0.11891266760010989,0.7475555427384385
30.0,hybrid-de-sdr,101,16,204,0.11891266760010989,0.7475555427384385
30.0,hybrid-de-sdr,101,17,216,0.10826312023300644,0.6806061728974884
30.0,hybrid-de-sdr,101,18,228,0.10826312023300644,0.6806061728974884
30.0,hybrid-de-sdr,101,19,240,0.10826312023300644,0.6806061728974884
30.0,hybrid-de-sdr,101,20,252,0.10826312023300644,0.6806061728974884
30.0,hybrid-de-sdr,202,0,12,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,1,24,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,2,36,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,3,48,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,4,60,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,5,72,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,6,84,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,7,96,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,8,108,0.12131301784215845,0.7626455677473073
30.0,hybrid-de-sdr,202,9,120,0.10705997599207215,0.6730424947446367
30.0,hybrid-de-sdr,202,10,132,0.10705997599207215,0.6730424947446367
30.0,hybrid-de-sdr,202,11,144,0.10705997599207215,0.6730424947446367
30.0,hybrid-de-sdr,202,12,156,0.10705997599207215,0.6730424947446367
30.0,hybrid-de-sdr,202,13,168,0.10705997599207215,0.6730424947446367
30.0,hybrid-de-sdr,202,14,180,0.10705584015202448,0.673016494401579
30.0,hybrid-de-sdr,202,15,192,0.10705584015202448,0.673016494401579
30.0,hybrid-de-sdr,202,16,204,0.10215018772815557,0.6421766542548252
30.0,hybrid-de-sdr,202,17,216,0.10215018772815557,0.6421766542548252
30.0,hybrid-de-sdr,202,18,228,0.10215018772815557,0.6421766542548252
30.0,hybrid-de-sdr,202,19,240,0.10215018772815557,0.6421766542548252
30.0,hybrid-de-sdr,202,20,252,0.10215018772815557,0.6421766542548252
30.0,hybrid-de-sdr,303,0,12,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,1,24,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,2,36,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,3,48,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,4,60,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,5,72,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,6,84,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,7,96,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,8,108,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,9,120,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,10,132,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,11,144,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,12,156,0.15906867222803286,1.0
30.0,hybrid-de-sdr,303,13,168,0.1329319565768935,0.8356891065660554
30.0,hybrid-de-sdr,303,14,180,0.11631469320092525,0.731223135088362
30.0,hybrid-de-sdr,303,15,192,0.11631469320092525,0.731223135088362
30.0,hybrid-de-sdr,303,16,204,0.11631469320092525,0.731223135088362
30.0,hybrid-de-sdr,303,17,216,0.11631469320092525,0.731223135088362
30.0,hybrid-de-sdr,303,18,228,0.11631469320092525,0.731223135088362
30.0,hybrid-de-sdr,303,19,240,0.11631469320092525,0.731223135088362
30.0,hybrid-de-sdr,303,20,252,0.11631469320092525,0.731223135088362
30.0,hybrid-pso-sdr,101,0,12,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,1,24,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,2,36,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,3,48,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,4,60,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,5,72,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,6,84,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,7,96,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,8,108,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,9,120,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,10,132,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,11,144,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,12,156,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,13,168,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,14,180,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,15,192,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,16,204,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,17,216,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,18,228,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,19,240,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,101,20,252,0.15906867222803286,1.0
30.0,hybrid-pso-sdr,202,0,12,0.12131301784215845,0.7626455677473073
30.0,hybrid-pso-sdr,202,1,24,0.11530791452767532,0.7248939273370917
30.0,hybrid-pso-sdr,202,2,36,0.11530791452767532,0.7248939273370917
30.0,hybrid-pso-sdr,202,3,48,0.11530791452767532,0.7248939273370917
30.0,hybrid-pso-sdr,202,4,60,0.11485238854557164,0.722030220890541
30.0,hybrid-pso-sdr,202,5,72,0.11485238854557164,0.722030220890541
30.0,hybrid-pso-sdr,202,6,84,0.11485238854557164,0.722030220890541
30.0,hybrid-pso-sdr,202,7,96,0.11485238854557164,0.722030220890541
30.0,hybrid-pso-sdr,202,8,108,0.11485238854557164,0.722030220890541
30.0,hybrid-pso-sdr,202,9,120,0.11137869396819672,0.7001925169057162
30.0,hybrid-pso-sdr,202,10,132,0.11137869396819672,0.7001925169057162
30.0,hybrid-pso-sdr,202,11,144,0.11137869396819672,0.7001925169057162
30.0,hybrid-pso-sdr,202,12,156,0.11067694051908006,0.6957808785907206
30.0,hybrid-pso-sdr,202,13,168,0.11067694051908006,0.6957808785907206
30.0,hybrid-pso-sdr,202,14,180,0.11067694051908006,0.6957808785907206
